4.87 0.793752 1.04457e-14 3.2002
4.88 0.794383 0.00176482 3.1095
4.89 0.795007 0.00352964 3.01444
4.9 0.795622 0.00529447 2.91568
4.91 0.796228 0.00705929 2.81386
4.92 0.796826 0.00352964 2.70962
4.93 0.797417 2.13428e-14 2.60358
4.94 0.797999 0 2.49632
4.95 0.798574 0 2.38844
4.96 0.79914 0 2.28047
4.97 0.799698 0 2.17292
4.98 0.800247 0.00176482 2.06626
4.99 0.800788 0.00352964 1.96092
5 0.80132 0.00529447 1.85731
5.01 0.801846 0.00705929 1.75578
5.02 0.802362 0.00882411 1.65664
5.03 0.802871 0.0105889 1.56017
5.04 0.803371 0.00882411 1.4666
5.05 0.803862 0.00705929 1.37614
5.06 0.804345 0.00529447 1.28894
5.07 0.80482 0.00352964 1.20514
5.08 0.805287 0.00705929 1.12483
5.09 0.805746 0.0105889 1.04807
5.1 0.806195 0.00529447 0.974887
5.11 0.806637 3.40456e-14 0.905309
5.12 0.80707 0.00352964 0.839316
5.13 0.807496 0.00705929 0.776875
5.14 0.807912 0.00352964 0.717929
5.15 0.80832 2.2998e-14 0.662411
5.16 0.808721 0.00529447 0.610238
5.17 0.809112 0.0105889 0.561316
5.18 0.809496 0.00529447 0.515542
5.19 0.809871 3.49485e-14 0.472803
5.2 0.810237 0 0.432983
5.21 0.810595 0 0.395959
5.22 0.810945 0 0.36161
5.23 0.811286 0 0.32981
5.24 0.811619 0.00352964 0.300437
5.25 0.811944 0.00705929 0.273368
5.26 0.81226 0.00705929 0.248484
5.27 0.812568 0.00705929 0.225672
5.28 0.812867 0.00529447 0.204822
5.29 0.813159 0.00352964 0.185833
5.3 0.813441 0.00352964 0.168608
5.31 0.813715 0.00352964 0.153063
5.32 0.813981 0.00176482 0.139121
5.33 0.814237 1.21762e-14 0.126717
5.34 0.814486 0.00529447 0.115797
5.35 0.814726 0.0105889 0.106323
5.36 0.814959 0.00529447 0.0982687
5.37 0.815182 3.69799e-14 0.0916277
5.38 0.815396 0.00176482 0.0864083
5.39 0.815604 0.00352964 0.0826409
5.4 0.815801 0.00176482 0.071977
5.41 0.815991 1.24771e-14 0.0713652
5.42 0.816172 0.00176482 0.0722598
5.43 0.816344 0.00352964 0.074778
5.44 0.816508 0.00352964 0.0790656
5.45 0.816664 0.00352964 0.0852984
5.46 0.816811 0.00176482 0.0936845
5.47 0.816949 1.27028e-14 0.10447
5.48 0.81708 0.00529447 0.117936
5.49 0.817202 0.0105889 0.134406
5.5 0.817314 0.00529447 0.154246
5.51 0.81742 3.85599e-14 0.177866
5.52 0.817515 0 0.205725
5.53 0.817604 0 0.238329
5.54 0.817683 0.00176482 0.276232
5.55 0.817753 0.00352964 0.32004
5.56 0.817816 0.00176482 0.370409
5.57 0.81787 1.3079e-14 0.428043
5.58 0.817915 0 0.493692
5.59 0.817952 0 0.568149
5.6 0.81798 0.00176482 0.65225
5.61 0.817999 0.00352964 0.746864
5.62 0.81801 0.00352964 0.852882
5.63 0.818013 0.00352964 0.971219
5.64 0.818008 0.00176482 1.10281
5.65 0.817993 1.338e-14 1.24857
5.66 0.81797 0.00352964 1.40941
5.67 0.817939 0.00705929 1.58622
5.68 0.817899 0.00529447 1.77983
5.69 0.817851 0.00352964 1.99103
5.7 0.817795 0.00176482 2.22053
5.71 0.81773 1.36057e-14 2.46894
5.72 0.817655 0 2.73677
5.73 0.817573 0 3.02437
5.74 0.817482 0.00176482 3.33197
5.75 0.817383 0.00352964 3.65962
5.76 0.817275 0.00529447 4.00718
5.77 0.81716 0.00705929 4.37433
5.78 0.817035 0.00529447 4.76051
5.79 0.816901 0.00352964 5.16493
5.8 0.81676 0.00176482 5.58659
5.81 0.81661 1.39819e-14 6.02421
5.82 0.816452 0 6.4763
5.83 0.816284 0 6.9411
5.84 0.816108 0.00529447 7.4166
5.85 0.815925 0.0105889 7.90063
5.86 0.815732 0.00705929 8.39059
5.87 0.815531 0.00352964 8.88399
5.88 0.815322 0.00352964 9.37791
5.89 0.815104 0.00352964 9.86941
5.9 0.814877 0.00705929 10.3553
5.91 0.814643 0.0105889 10.8323
5.92 0.814399 0.00529447 11.2973
5.93 0.814148 4.33e-14 11.7469
5.94 0.813888 0.00352964 12.1778
5.95 0.813619 0.00705929 12.5869
5.96 0.813343 0.00352964 12.9708
5.97 0.813057 2.91676e-14 13.3268
5.98 0.812763 0.00529447 13.652
5.99 0.81246 0.0105889 13.9437
6 0.81215 0.00705929 14.1997
6.01 0.81183 0.00352964 14.4179
6.02 0.811503 0.00352964 14.5965
6.03 0.811167 0.00352964 14.7342
6.04 0.810823 0.00352964 14.8298
6.05 0.81047 0.00352964 14.8828
6.06 0.81011 0.00352964 14.8929
6.07 0.80974 0.00352964 14.8601
6.08 0.809362 0.00529447 14.7848
6.09 0.808976 0.00705929 14.6679
6.1 0.808581 0.00529447 14.5106
6.11 0.808178 0.00352964 14.3144
6.12 0.807768 0.00176482 14.0812
6.13 0.807347 1.51857e-14 13.8128
6.14 0.80692 0.00176482 13.5119
6.15 0.806483 0.00352964 13.1808
6.16 0.80604 0.00529447 12.8225
6.17 0.805586 0.00705929 12.4397
6.18 0.805126 0.00529447 12.0354
6.19 0.804656 0.00352964 11.6127
6.2 0.804178 0.00352964 11.1747
6.21 0.803692 0.00352964 10.7245
6.22 0.803198 0.00705929 10.265
6.23 0.802695 0.0105889 9.79934
6.24 0.802184 0.00882411 9.33019
6.25 0.801665 0.00705929 8.86039
6.26 0.801138 0.00352964 8.39257
6.27 0.800602 3.14248e-14 7.92892
6.28 0.800058 0.00176482 7.47187
6.29 0.799505 0.00352964 7.02329
6.3 0.798945 0.00352964 6.58508
6.31 0.798377 0.00352964 6.1588
6.32 0.797801 0.00352964 5.74584
6.33 0.797215 0.00352964 5.3474
6.34 0.796622 0.00352964 4.96442
6.35 0.796021 0.00352964 4.5977
6.36 0.795412 0.00352964 4.24781
6.37 0.794795 0.00352964 3.91515
6.38 0.794168 0.00529447 3.59996
6.39 0.793535 0.00705929 3.30231
6.4 0.792893 0.00529447 3.02216
6.41 0.792243 0.00352964 2.7593
6.42 0.791585 0.00529447 2.51345
6.43 0.790918 0.00705929 2.2842
6.44 0.790244 0.00352964 2.07107
6.45 0.789562 3.27791e-14 1.87351
6.46 0.788871 0.00176482 1.69091
6.47 0.788172 0.00352964 1.52263
6.48 0.787466 0.00176482 1.36797
6.49 0.786752 1.654e-14 1.22621
6.5 0.786029 0 1.09665
6.51 0.785298 0 0.978549
6.52 0.784559 0.00176482 0.871183
6.53 0.783813 0.00352964 0.773828
6.54 0.783058 0.00352964 0.685789
6.55 0.782296 0.00352964 0.606379
6.56 0.781525 0.00352964 0.534937
6.57 0.780747 0.00352964 0.47083
6.58 0.779961 0.00529447 0.41345
6.59 0.779166 0.00705929 0.362225
6.6 0.778364 0.00705929 0.31661
6.61 0.777554 0.00705929 0.276093
6.62 0.776737 0.00529447 0.240197
6.63 0.775911 0.00352964 0.208477
6.64 0.775077 0.00352964 0.180515
6.65 0.774236 0.00352964 0.155932
6.66 0.773386 0.00176482 0.134373
6.67 0.77253 1.72172e-14 0.115515
6.68 0.771664 0 0.0990627
6.69 0.770792 0 0.0847458
6.7 0.769911 0.00352964 0.0723197
6.71 0.769024 0.00705929 0.0615623
6.72 0.768128 0.00352964 0.0522743
6.73 0.767223 3.48858e-14 0.044276
6.74 0.766313 0.00352964 0.0374067
6.75 0.765394 0.00705929 0.0315225
6.76 0.764467 0.00529447 0.0264959
6.77 0.763532 0.00352964 0.0222133
6.78 0.76259 0.00705929 0.0185746
6.79 0.761641 0.0105889 0.0154912
6.8 0.760683 0.00529447 0.0128858
6.81 0.759718 5.32315e-14 0.0106901
6.82 0.758745 0 0.008845
6.83 0.757766 0 0.00729874
6.84 0.756778 0.00176482 0.00600658
6.85 0.755783 0.00352964 0.00492979
6.86 0.754781 0.00176482 0.00403502
6.87 0.75377 1.79696e-14 0.00329362
6.88 0.752753 0.00176482 0.00268105
6.89 0.751727 0.00352964 0.00217639
6.9 0.750695 0.00529447 0.00176181
6.91 0.749654 0.00705929 0.00142223
6.92 0.748607 0.00529447 0.00114489
6.93 0.747552 0.00352964 0.000919043
6.94 0.74649 0.00176482 0.000735665
6.95 0.74542 1.82705e-14 0.000587209
6.96 0.744343 0.00176482 0.000467379
6.97 0.743259 0.00352964 0.000370942
6.98 0.742167 0.00352964 0.000293561
6.99 0.741067 0.00352964 0.000231655
7 0.739962 0.00176482 0.000182277
7.01 0.738848 1.84962e-14 0.000143011
7.02 0.737727 0.00176482 0.000111879
7.03 0.736599 0.00352964 8.727e-05
7.04 0.735463 0.00176482 6.78757e-05
7.05 0.734321 1.86467e-14 5.26377e-05
7.06 0.733172 0 4.07013e-05
7.07 0.732015 0 3.13796e-05
7.08 0.73085 0.00176482 2.41218e-05
7.09 0.729679 0.00352964 1.84881e-05
7.1 0.728501 0.00352964 1.41285e-05
7.11 0.727316 0.00352964 1.07649e-05
7.12 0.726124 0.00176482 8.17577e-06
7.13 0.724924 1.89477e-14 6.18643e-06
7.14 0.723718 0.00176482 4.66275e-06
7.15 0.722504 0.00352964 3.5004e-06
7.16 0.721283 0.00529447 2.61833e-06
7.17 0.720056 0.00705929 1.95389e-06
7.18 0.718822 0.00705929 1.45581e-06
7.19 0.717581 0.00705929 1.08331e-06
7.2 0.716332 0.00529447 8.04223e-07
7.21 0.715077 0.00352964 5.95279e-07
7.22 0.713815 0.00176482 4.39284e-07
7.23 0.712546 1.93239e-14 3.23184e-07
7.24 0.711271 0 2.37046e-07
7.25 0.709989 0 1.73338e-07
7.26 0.708699 0 1.26367e-07
